Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.8,64
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.7,095
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.6,3136
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.6,0073
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.6,8376
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.5,0538
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.4,92578
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.4,60019
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.4,88451
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.4,58756
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.4,51140
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.4,71427
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.4,88959
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.3,71893
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.3,62018
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.2,20847
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,G.1,49844
Miền nam,Thứ 3,08-12-2020,Bạc Liêu,ĐB,264629
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.8,20
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.7,872
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.6,3926
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.6,8446
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.6,4487
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.5,7841
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.4,90777
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.4,07106
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.4,41790
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.4,67665
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.4,35376
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.4,40419
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.4,21365
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.3,91436
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.3,54265
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.2,80012
Miền nam,Thứ 3,08-12-2020,Bến Tre,G.1,75567
Miền nam,Thứ 3,08-12-2020,Bến Tre,ĐB,416867
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.8,17
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.7,322
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.6,0695
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.6,4437
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.6,2582
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.5,5269
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.4,32920
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.4,33185
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.4,62890
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.4,78552
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.4,77675
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.4,34853
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.4,81612
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.3,84513
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.3,91339
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.2,37343
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,G.1,60751
Miền nam,Thứ 3,08-12-2020,Vũng Tàu,ĐB,340509
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.8,04
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.7,493
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.6,2154
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.6,1214
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.6,6305
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.5,4243
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.4,33808
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.4,79955
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.4,44161
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.4,11535
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.4,83722
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.4,98237
Miền trung,Thứ 3,08-12-2020,Đắc Lắc,G.4,44396
