Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,CN,02-02-2020,Đà Lạt,G.8,18
Miền nam,CN,02-02-2020,Đà Lạt,G.7,649
Miền nam,CN,02-02-2020,Đà Lạt,G.6,9079
Miền nam,CN,02-02-2020,Đà Lạt,G.6,4414
Miền nam,CN,02-02-2020,Đà Lạt,G.6,1741
Miền nam,CN,02-02-2020,Đà Lạt,G.5,7928
Miền nam,CN,02-02-2020,Đà Lạt,G.4,78880
Miền nam,CN,02-02-2020,Đà Lạt,G.4,86836
Miền nam,CN,02-02-2020,Đà Lạt,G.4,59009
Miền nam,CN,02-02-2020,Đà Lạt,G.4,69866
Miền nam,CN,02-02-2020,Đà Lạt,G.4,55376
Miền nam,CN,02-02-2020,Đà Lạt,G.4,17664
Miền nam,CN,02-02-2020,Đà Lạt,G.4,05772
Miền nam,CN,02-02-2020,Đà Lạt,G.3,39686
Miền nam,CN,02-02-2020,Đà Lạt,G.3,96431
Miền nam,CN,02-02-2020,Đà Lạt,G.2,82577
Miền nam,CN,02-02-2020,Đà Lạt,G.1,11043
Miền nam,CN,02-02-2020,Đà Lạt,ĐB,155716
Miền nam,CN,02-02-2020,Kiên Giang,G.8,63
Miền nam,CN,02-02-2020,Kiên Giang,G.7,067
Miền nam,CN,02-02-2020,Kiên Giang,G.6,9271
Miền nam,CN,02-02-2020,Kiên Giang,G.6,6575
Miền nam,CN,02-02-2020,Kiên Giang,G.6,3905
Miền nam,CN,02-02-2020,Kiên Giang,G.5,7688
Miền nam,CN,02-02-2020,Kiên Giang,G.4,09985
Miền nam,CN,02-02-2020,Kiên Giang,G.4,58070
Miền nam,CN,02-02-2020,Kiên Giang,G.4,37936
Miền nam,CN,02-02-2020,Kiên Giang,G.4,51847
Miền nam,CN,02-02-2020,Kiên Giang,G.4,03190
Miền nam,CN,02-02-2020,Kiên Giang,G.4,67273
Miền nam,CN,02-02-2020,Kiên Giang,G.4,27568
Miền nam,CN,02-02-2020,Kiên Giang,G.3,72831
Miền nam,CN,02-02-2020,Kiên Giang,G.3,86083
Miền nam,CN,02-02-2020,Kiên Giang,G.2,05728
Miền nam,CN,02-02-2020,Kiên Giang,G.1,66008
Miền nam,CN,02-02-2020,Kiên Giang,ĐB,697962
Miền nam,CN,02-02-2020,Tiền Giang,G.8,25
Miền nam,CN,02-02-2020,Tiền Giang,G.7,271
Miền nam,CN,02-02-2020,Tiền Giang,G.6,3332
Miền nam,CN,02-02-2020,Tiền Giang,G.6,3215
Miền nam,CN,02-02-2020,Tiền Giang,G.6,2449
Miền nam,CN,02-02-2020,Tiền Giang,G.5,5958
Miền nam,CN,02-02-2020,Tiền Giang,G.4,18483
Miền nam,CN,02-02-2020,Tiền Giang,G.4,92528
Miền nam,CN,02-02-2020,Tiền Giang,G.4,99141
Miền nam,CN,02-02-2020,Tiền Giang,G.4,27760
Miền nam,CN,02-02-2020,Tiền Giang,G.4,84716
Miền nam,CN,02-02-2020,Tiền Giang,G.4,41387
Miền nam,CN,02-02-2020,Tiền Giang,G.4,79194
Miền nam,CN,02-02-2020,Tiền Giang,G.3,93444
Miền nam,CN,02-02-2020,Tiền Giang,G.3,41110
Miền nam,CN,02-02-2020,Tiền Giang,G.2,00095
Miền nam,CN,02-02-2020,Tiền Giang,G.1,87428
Miền nam,CN,02-02-2020,Tiền Giang,ĐB,966571
Miền trung,CN,02-02-2020,Khánh Hòa,G.8,32
Miền trung,CN,02-02-2020,Khánh Hòa,G.7,552
Miền trung,CN,02-02-2020,Khánh Hòa,G.6,3900
Miền trung,CN,02-02-2020,Khánh Hòa,G.6,4261
Miền trung,CN,02-02-2020,Khánh Hòa,G.6,2815
Miền trung,CN,02-02-2020,Khánh Hòa,G.5,9066
Miền trung,CN,02-02-2020,Khánh Hòa,G.4,26897
Miền trung,CN,02-02-2020,Khánh Hòa,G.4,17420
Miền trung,CN,02-02-2020,Khánh Hòa,G.4,51547
Miền trung,CN,02-02-2020,Khánh Hòa,G.4,57112
Miền trung,CN,02-02-2020,Khánh Hòa,G.4,61719
Miền trung,CN,02-02-2020,Khánh Hòa,G.4,05154
Miền trung,CN,02-02-2020,Khánh Hòa,G.4,84033
Miền trung,CN,02-02-2020,Khánh Hòa,G.3,19884
Miền trung,CN,02-02-2020,Khánh Hòa,G.3,93125
Miền trung,CN,02-02-2020,Khánh Hòa,G.2,71224
Miền trung,CN,02-02-2020,Khánh Hòa,G.1,52919
Miền trung,CN,02-02-2020,Khánh Hòa,ĐB,750166
Miền trung,CN,02-02-2020,Kon Tum,G.8,99
Miền trung,CN,02-02-2020,Kon Tum,G.7,897
Miền trung,CN,02-02-2020,Kon Tum,G.6,7397
Miền trung,CN,02-02-2020,Kon Tum,G.6,4845
Miền trung,CN,02-02-2020,Kon Tum,G.6,7002
Miền trung,CN,02-02-2020,Kon Tum,G.5,7878
Miền trung,CN,02-02-2020,Kon Tum,G.4,06147
Miền trung,CN,02-02-2020,Kon Tum,G.4,34213
Miền trung,CN,02-02-2020,Kon Tum,G.4,73753
Miền trung,CN,02-02-2020,Kon Tum,G.4,31167
Miền trung,CN,02-02-2020,Kon Tum,G.4,74360
Miền trung,CN,02-02-2020,Kon Tum,G.4,19780
Miền trung,CN,02-02-2020,Kon Tum,G.4,45024
Miền trung,CN,02-02-2020,Kon Tum,G.3,88017
Miền trung,CN,02-02-2020,Kon Tum,G.3,05632
Miền trung,CN,02-02-2020,Kon Tum,G.2,78979
Miền trung,CN,02-02-2020,Kon Tum,G.1,81776
Miền trung,CN,02-02-2020,Kon Tum,ĐB,488635
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,ĐB,79434
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G1,49618
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G2,79266
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G2,18958
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G3,69538
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G3,62473
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G3,83553
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G3,39118
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G3,45763
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G3,77596
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G4,7410
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G4,7416
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G4,7192
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G4,9310
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G5,2805
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G5,0521
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G5,3692
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G5,4072
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G5,9192
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G5,6230
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G6,581
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G6,750
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G6,740
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G7,40
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G7,89
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G7,38
Miền bắc,Chủ Nhật,02-02-2020,Thái Bình,G7,11
