Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.8,00
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.7,779
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.6,9983
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.6,8316
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.6,7541
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.5,1804
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.4,80121
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.4,58767
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.4,90550
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.4,09640
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.4,72678
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.4,09386
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.4,50192
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.3,17004
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.3,90913
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.2,27308
Miền nam,Thứ 4,07-10-2020,Cần Thơ,G.1,75259
Miền nam,Thứ 4,07-10-2020,Cần Thơ,ĐB,637035
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.8,34
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.7,319
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.6,4656
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.6,3705
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.6,1883
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.5,6344
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.4,06933
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.4,12243
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.4,59305
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.4,51160
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.4,84830
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.4,45914
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.4,29551
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.3,95472
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.3,70882
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.2,10552
Miền nam,Thứ 4,07-10-2020,Đồng Nai,G.1,37109
Miền nam,Thứ 4,07-10-2020,Đồng Nai,ĐB,092834
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.8,93
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.7,144
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.6,8226
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.6,6841
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.6,4845
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.5,8366
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.4,93754
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.4,35826
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.4,32644
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.4,99802
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.4,45818
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.4,92018
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.4,53348
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.3,68510
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.3,78485
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.2,27264
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,G.1,73433
Miền nam,Thứ 4,07-10-2020,Sóc Trăng,ĐB,970009
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.8,49
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.7,486
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.6,3756
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.6,0824
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.6,4512
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.5,9948
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.4,38838
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.4,70917
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.4,74837
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.4,02032
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.4,06255
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.4,75453
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.4,73245
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.3,76397
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.3,64817
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.2,67180
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,G.1,27955
Miền trung,Thứ 4,07-10-2020,Đà Nẵng,ĐB,306122
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.8,57
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.7,249
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.6,3591
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.6,4072
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.6,4618
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.5,5518
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.4,05527
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.4,49068
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.4,29872
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.4,92830
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.4,48265
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.4,94531
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.4,93064
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.3,53062
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.3,16624
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.2,94285
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,G.1,36973
Miền trung,Thứ 4,07-10-2020,Khánh Hòa,ĐB,298688
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,ĐB,19665
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G1,99139
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G2,08653
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G2,04815
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G3,50762
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G3,50915
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G3,26994
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G3,82798
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G3,79209
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G3,97336
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G4,1130
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G4,7889
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G4,3912
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G4,2590
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G5,1767
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G5,0238
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G5,3684
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G5,5193
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G5,9615
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G5,1584
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G6,319
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G6,120
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G6,375
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G7,70
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G7,44
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G7,41
Miền bắc,Thứ 4,07-10-2020,Bắc Ninh,G7,03
