Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 5,16-07-2020,An Giang,G.8,10
Miền nam,Thứ 5,16-07-2020,An Giang,G.7,902
Miền nam,Thứ 5,16-07-2020,An Giang,G.6,0366
Miền nam,Thứ 5,16-07-2020,An Giang,G.6,7028
Miền nam,Thứ 5,16-07-2020,An Giang,G.6,6477
Miền nam,Thứ 5,16-07-2020,An Giang,G.5,8573
Miền nam,Thứ 5,16-07-2020,An Giang,G.4,47661
Miền nam,Thứ 5,16-07-2020,An Giang,G.4,47263
Miền nam,Thứ 5,16-07-2020,An Giang,G.4,16999
Miền nam,Thứ 5,16-07-2020,An Giang,G.4,52290
Miền nam,Thứ 5,16-07-2020,An Giang,G.4,87657
Miền nam,Thứ 5,16-07-2020,An Giang,G.4,52992
Miền nam,Thứ 5,16-07-2020,An Giang,G.4,15599
Miền nam,Thứ 5,16-07-2020,An Giang,G.3,10311
Miền nam,Thứ 5,16-07-2020,An Giang,G.3,54485
Miền nam,Thứ 5,16-07-2020,An Giang,G.2,76067
Miền nam,Thứ 5,16-07-2020,An Giang,G.1,41839
Miền nam,Thứ 5,16-07-2020,An Giang,ĐB,300914
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.8,17
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.7,689
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.6,2431
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.6,6227
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.6,8586
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.5,2312
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.4,38341
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.4,62124
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.4,37702
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.4,80189
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.4,59729
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.4,31992
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.4,82469
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.3,02749
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.3,56103
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.2,39566
Miền nam,Thứ 5,16-07-2020,Bình Thuận,G.1,72368
Miền nam,Thứ 5,16-07-2020,Bình Thuận,ĐB,541757
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.8,64
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.7,780
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.6,2602
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.6,7218
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.6,1225
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.5,6317
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.4,27705
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.4,97565
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.4,29595
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.4,48619
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.4,42291
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.4,34315
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.4,53093
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.3,00356
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.3,56998
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.2,93540
Miền nam,Thứ 5,16-07-2020,Tây Ninh,G.1,47093
Miền nam,Thứ 5,16-07-2020,Tây Ninh,ĐB,030555
Miền trung,Thứ 5,16-07-2020,Bình Định,G.8,27
Miền trung,Thứ 5,16-07-2020,Bình Định,G.7,759
Miền trung,Thứ 5,16-07-2020,Bình Định,G.6,5778
Miền trung,Thứ 5,16-07-2020,Bình Định,G.6,3387
Miền trung,Thứ 5,16-07-2020,Bình Định,G.6,5285
Miền trung,Thứ 5,16-07-2020,Bình Định,G.5,2362
