Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 5,21-05-2020,An Giang,G.8,46
Miền nam,Thứ 5,21-05-2020,An Giang,G.7,951
Miền nam,Thứ 5,21-05-2020,An Giang,G.6,2038
Miền nam,Thứ 5,21-05-2020,An Giang,G.6,7868
Miền nam,Thứ 5,21-05-2020,An Giang,G.6,6007
Miền nam,Thứ 5,21-05-2020,An Giang,G.5,3480
Miền nam,Thứ 5,21-05-2020,An Giang,G.4,52956
Miền nam,Thứ 5,21-05-2020,An Giang,G.4,40415
Miền nam,Thứ 5,21-05-2020,An Giang,G.4,95322
Miền nam,Thứ 5,21-05-2020,An Giang,G.4,83735
Miền nam,Thứ 5,21-05-2020,An Giang,G.4,41374
Miền nam,Thứ 5,21-05-2020,An Giang,G.4,88482
Miền nam,Thứ 5,21-05-2020,An Giang,G.4,77956
Miền nam,Thứ 5,21-05-2020,An Giang,G.3,34564
Miền nam,Thứ 5,21-05-2020,An Giang,G.3,22524
Miền nam,Thứ 5,21-05-2020,An Giang,G.2,96420
Miền nam,Thứ 5,21-05-2020,An Giang,G.1,78112
Miền nam,Thứ 5,21-05-2020,An Giang,ĐB,945221
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.8,60
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.7,379
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.6,7506
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.6,6294
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.6,4107
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.5,7363
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.4,11475
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.4,92097
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.4,83100
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.4,50243
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.4,40450
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.4,54856
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.4,84542
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.3,07573
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.3,17259
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.2,60916
Miền nam,Thứ 5,21-05-2020,Bình Thuận,G.1,78959
Miền nam,Thứ 5,21-05-2020,Bình Thuận,ĐB,444737
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.8,36
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.7,483
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.6,5290
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.6,2150
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.6,7227
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.5,1173
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.4,70876
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.4,48756
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.4,45928
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.4,47604
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.4,24650
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.4,80525
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.4,70669
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.3,24946
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.3,05508
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.2,51128
Miền nam,Thứ 5,21-05-2020,Tây Ninh,G.1,56118
Miền nam,Thứ 5,21-05-2020,Tây Ninh,ĐB,759236
Miền trung,Thứ 5,21-05-2020,Bình Định,G.8,40
Miền trung,Thứ 5,21-05-2020,Bình Định,G.7,162
Miền trung,Thứ 5,21-05-2020,Bình Định,G.6,5671
Miền trung,Thứ 5,21-05-2020,Bình Định,G.6,8328
Miền trung,Thứ 5,21-05-2020,Bình Định,G.6,6025
Miền trung,Thứ 5,21-05-2020,Bình Định,G.5,9876
Miền trung,Thứ 5,21-05-2020,Bình Định,G.4,34816
Miền trung,Thứ 5,21-05-2020,Bình Định,G.4,95534
Miền trung,Thứ 5,21-05-2020,Bình Định,G.4,74598
Miền trung,Thứ 5,21-05-2020,Bình Định,G.4,74434
Miền trung,Thứ 5,21-05-2020,Bình Định,G.4,06697
Miền trung,Thứ 5,21-05-2020,Bình Định,G.4,44261
Miền trung,Thứ 5,21-05-2020,Bình Định,G.4,18316
Miền trung,Thứ 5,21-05-2020,Bình Định,G.3,93770
Miền trung,Thứ 5,21-05-2020,Bình Định,G.3,92639
Miền trung,Thứ 5,21-05-2020,Bình Định,G.2,85389
Miền trung,Thứ 5,21-05-2020,Bình Định,G.1,63446
