Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.8,90
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.7,135
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.6,6351
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.6,1958
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.6,3829
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.5,3620
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.4,49331
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.4,21564
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.4,31470
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.4,43822
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.4,18877
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.4,11938
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.4,52798
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.3,46372
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.3,92736
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.2,56261
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,G.1,52776
Miền nam,Thứ 3,20-10-2020,Bạc Liêu,ĐB,685108
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.8,30
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.7,583
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.6,7043
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.6,3948
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.6,9802
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.5,3685
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.4,41352
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.4,50011
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.4,11799
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.4,98714
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.4,51111
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.4,31722
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.4,52303
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.3,23292
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.3,07383
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.2,99612
Miền nam,Thứ 3,20-10-2020,Bến Tre,G.1,55081
Miền nam,Thứ 3,20-10-2020,Bến Tre,ĐB,736025
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.8,08
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.7,548
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.6,8516
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.6,7642
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.6,2406
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.5,3587
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.4,43635
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.4,91543
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.4,70866
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.4,77171
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.4,89198
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.4,10584
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.4,48464
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.3,02260
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.3,27411
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.2,93229
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,G.1,61293
Miền nam,Thứ 3,20-10-2020,Vũng Tàu,ĐB,439138
