Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.8,59
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.7,843
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.6,9207
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.6,9774
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.6,0184
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.5,3702
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.4,66304
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.4,83528
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.4,48496
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.4,04142
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.4,93785
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.4,13885
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.4,10210
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.3,67733
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.3,21064
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.2,59634
Miền nam,Thứ 6,09-10-2020,Bình Dương,G.1,92917
Miền nam,Thứ 6,09-10-2020,Bình Dương,ĐB,619297
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.8,65
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.7,891
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.6,6479
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.6,7302
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.6,0464
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.5,0191
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.4,05788
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.4,93747
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.4,29718
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.4,92597
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.4,07843
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.4,91971
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.4,29936
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.3,56401
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.3,19431
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.2,61547
Miền nam,Thứ 6,09-10-2020,Trà Vinh,G.1,79825
Miền nam,Thứ 6,09-10-2020,Trà Vinh,ĐB,114560
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.8,45
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.7,254
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.6,6508
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.6,8321
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.6,3524
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.5,1294
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.4,64713
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.4,89273
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.4,01018
Miền nam,Thứ 6,09-10-2020,Vĩnh Long,G.4,37489
