Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.8,11
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.7,883
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.6,8222
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.6,9466
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.6,9783
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.5,8323
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.4,45238
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.4,26594
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.4,58656
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.4,61424
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.4,80867
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.4,51833
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.4,96722
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.3,75329
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.3,88059
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.2,94497
Miền nam,Thứ 4,28-10-2020,Cần Thơ,G.1,46763
Miền nam,Thứ 4,28-10-2020,Cần Thơ,ĐB,994427
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.8,07
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.7,851
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.6,2223
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.6,6713
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.6,7394
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.5,4799
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.4,00168
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.4,18703
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.4,48937
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.4,76458
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.4,73846
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.4,86939
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.4,29490
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.3,06935
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.3,12792
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.2,49582
Miền nam,Thứ 4,28-10-2020,Đồng Nai,G.1,25426
Miền nam,Thứ 4,28-10-2020,Đồng Nai,ĐB,222768
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.8,07
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.7,990
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.6,7046
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.6,9068
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.6,1311
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.5,1265
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.4,03397
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.4,75667
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.4,45575
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.4,32525
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.4,50980
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.4,84986
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.4,01763
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.3,00320
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.3,45227
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.2,61118
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,G.1,99536
Miền nam,Thứ 4,28-10-2020,Sóc Trăng,ĐB,972537
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.8,99
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.7,892
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.6,4898
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.6,3853
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.6,1280
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.5,0227
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.4,73899
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.4,15640
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.4,91409
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.4,09662
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.4,37197
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.4,04231
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.4,04901
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.3,36134
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.3,95446
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.2,05199
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,G.1,22044
Miền trung,Thứ 4,28-10-2020,Đà Nẵng,ĐB,281838
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.8,51
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.7,723
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.6,3142
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.6,3751
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.6,7972
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.5,6303
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.4,25830
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.4,87204
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.4,75605
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.4,38621
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.4,29941
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.4,13359
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.4,70238
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.3,80118
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.3,13832
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.2,48699
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,G.1,32556
Miền trung,Thứ 4,28-10-2020,Khánh Hòa,ĐB,067281
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,ĐB,07707
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G1,37394
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G2,74883
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G2,66782
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G3,08234
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G3,76316
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G3,05602
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G3,80559
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G3,10909
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G3,32780
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G4,2985
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G4,3182
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G4,0140
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G4,1542
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G5,6376
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G5,2611
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G5,9316
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G5,1895
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G5,9648
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G5,6188
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G6,958
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G6,913
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G6,604
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G7,10
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G7,38
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G7,01
Miền bắc,Thứ 4,28-10-2020,Bắc Ninh,G7,64
