Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.8,84
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.7,649
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.6,9351
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.6,3861
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.6,5051
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.5,1481
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.4,99093
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.4,74755
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.4,62634
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.4,33702
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.4,05788
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.4,61596
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.4,04265
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.3,10196
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.3,37089
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.2,41019
Miền nam,Thứ 4,13-05-2020,Cần Thơ,G.1,09325
Miền nam,Thứ 4,13-05-2020,Cần Thơ,ĐB,488552
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.8,66
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.7,017
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.6,1915
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.6,0592
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.6,8581
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.5,1674
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.4,40277
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.4,42868
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.4,73274
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.4,00174
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.4,98497
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.4,34373
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.4,93859
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.3,33519
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.3,18694
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.2,43909
Miền nam,Thứ 4,13-05-2020,Đồng Nai,G.1,65824
Miền nam,Thứ 4,13-05-2020,Đồng Nai,ĐB,856896
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.8,57
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.7,304
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.6,5566
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.6,2264
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.6,0494
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.5,2818
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.4,77682
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.4,62356
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.4,60292
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.4,79444
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.4,84881
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.4,40904
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.4,83910
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.3,16338
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.3,00045
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.2,79453
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,G.1,75192
Miền nam,Thứ 4,13-05-2020,Sóc Trăng,ĐB,223329
Miền trung,Thứ 4,13-05-2020,Đà Nẵng,G.8,50
Miền trung,Thứ 4,13-05-2020,Đà Nẵng,G.7,594
Miền trung,Thứ 4,13-05-2020,Đà Nẵng,G.6,2737
Miền trung,Thứ 4,13-05-2020,Đà Nẵng,G.6,1255
