Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,ĐB,51265
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G1,76785
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G2,82841
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G2,29964
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G3,76310
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G3,82176
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G3,71258
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G3,38851
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G3,64884
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G3,75098
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G4,3205
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G4,7561
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G4,9368
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G4,9273
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G5,5959
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G5,4608
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G5,8563
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G5,6907
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G5,5342
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G5,1543
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G6,112
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G6,439
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G6,937
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G7,88
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G7,05
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G7,28
Miền bắc,Thứ 4,20-05-2020,Bắc Ninh,G7,12
