Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.8,37
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.7,167
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.6,8200
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.6,4362
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.6,1753
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.5,6248
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.4,50528
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.4,14636
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.4,71881
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.4,49640
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.4,63466
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.4,17730
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.4,10016
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.3,98705
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.3,19524
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.2,41474
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,G.1,93486
Miền trung,Thứ 3,28-04-2020,Đắc Lắc,ĐB,113026
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.8,35
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.7,545
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.6,5597
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.6,3381
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.6,5418
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.5,1859
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.4,95347
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.4,34860
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.4,23237
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.4,27787
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.4,26049
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.4,14881
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.4,10128
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.3,48028
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.3,90643
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.2,71332
Miền trung,Thứ 3,28-04-2020,Quảng Nam,G.1,83339
Miền trung,Thứ 3,28-04-2020,Quảng Nam,ĐB,478728
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,ĐB,69063
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G1,34806
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G2,31536
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G2,32927
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G3,40236
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G3,10533
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G3,16407
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G3,10122
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G3,05568
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G3,50341
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G4,8680
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G4,5441
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G4,6495
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G4,2972
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G5,4446
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G5,0813
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G5,7173
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G5,4469
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G5,9458
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G5,5070
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G6,716
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G6,597
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G6,231
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G7,83
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G7,34
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G7,49
Miền bắc,Thứ 3,28-04-2020,Quảng Ninh,G7,25
