Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 5,27-02-2020,An Giang,G.8,66
Miền nam,Thứ 5,27-02-2020,An Giang,G.7,434
Miền nam,Thứ 5,27-02-2020,An Giang,G.6,4850
Miền nam,Thứ 5,27-02-2020,An Giang,G.6,5324
Miền nam,Thứ 5,27-02-2020,An Giang,G.6,9607
Miền nam,Thứ 5,27-02-2020,An Giang,G.5,2249
Miền nam,Thứ 5,27-02-2020,An Giang,G.4,46025
Miền nam,Thứ 5,27-02-2020,An Giang,G.4,77243
Miền nam,Thứ 5,27-02-2020,An Giang,G.4,19344
Miền nam,Thứ 5,27-02-2020,An Giang,G.4,71066
Miền nam,Thứ 5,27-02-2020,An Giang,G.4,96238
Miền nam,Thứ 5,27-02-2020,An Giang,G.4,48354
Miền nam,Thứ 5,27-02-2020,An Giang,G.4,58180
Miền nam,Thứ 5,27-02-2020,An Giang,G.3,12127
Miền nam,Thứ 5,27-02-2020,An Giang,G.3,69867
Miền nam,Thứ 5,27-02-2020,An Giang,G.2,78838
Miền nam,Thứ 5,27-02-2020,An Giang,G.1,62467
Miền nam,Thứ 5,27-02-2020,An Giang,ĐB,194123
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.8,32
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.7,035
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.6,6286
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.6,3601
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.6,4776
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.5,6898
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.4,57021
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.4,35703
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.4,58259
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.4,56718
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.4,76478
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.4,85727
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.4,00694
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.3,69490
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.3,72139
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.2,39593
Miền nam,Thứ 5,27-02-2020,Bình Thuận,G.1,51988
Miền nam,Thứ 5,27-02-2020,Bình Thuận,ĐB,661449
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.8,13
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.7,418
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.6,9613
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.6,5880
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.6,8200
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.5,5111
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.4,74608
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.4,56448
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.4,10045
Miền nam,Thứ 5,27-02-2020,Tây Ninh,G.4,14262
