Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 5,09-01-2020,An Giang,G.8,56
Miền nam,Thứ 5,09-01-2020,An Giang,G.7,880
Miền nam,Thứ 5,09-01-2020,An Giang,G.6,3044
Miền nam,Thứ 5,09-01-2020,An Giang,G.6,9390
Miền nam,Thứ 5,09-01-2020,An Giang,G.6,4313
Miền nam,Thứ 5,09-01-2020,An Giang,G.5,8298
Miền nam,Thứ 5,09-01-2020,An Giang,G.4,46466
Miền nam,Thứ 5,09-01-2020,An Giang,G.4,10644
Miền nam,Thứ 5,09-01-2020,An Giang,G.4,87296
Miền nam,Thứ 5,09-01-2020,An Giang,G.4,75190
Miền nam,Thứ 5,09-01-2020,An Giang,G.4,46265
Miền nam,Thứ 5,09-01-2020,An Giang,G.4,81066
Miền nam,Thứ 5,09-01-2020,An Giang,G.4,73129
Miền nam,Thứ 5,09-01-2020,An Giang,G.3,95645
Miền nam,Thứ 5,09-01-2020,An Giang,G.3,56331
Miền nam,Thứ 5,09-01-2020,An Giang,G.2,30168
Miền nam,Thứ 5,09-01-2020,An Giang,G.1,55544
Miền nam,Thứ 5,09-01-2020,An Giang,ĐB,278091
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.8,89
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.7,797
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.6,8287
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.6,1692
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.6,5855
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.5,7602
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.4,85401
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.4,79701
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.4,90087
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.4,70072
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.4,14976
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.4,51238
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.4,13079
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.3,96930
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.3,18371
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.2,73488
Miền nam,Thứ 5,09-01-2020,Bình Thuận,G.1,60435
Miền nam,Thứ 5,09-01-2020,Bình Thuận,ĐB,896922
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.8,38
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.7,548
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.6,4072
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.6,5194
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.6,3304
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.5,1166
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.4,49794
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.4,98017
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.4,92429
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.4,04227
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.4,99425
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.4,81332
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.4,96316
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.3,68368
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.3,44822
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.2,31640
Miền nam,Thứ 5,09-01-2020,Tây Ninh,G.1,16965
Miền nam,Thứ 5,09-01-2020,Tây Ninh,ĐB,318706
Miền trung,Thứ 5,09-01-2020,Bình Định,G.8,03
Miền trung,Thứ 5,09-01-2020,Bình Định,G.7,099
Miền trung,Thứ 5,09-01-2020,Bình Định,G.6,4779
Miền trung,Thứ 5,09-01-2020,Bình Định,G.6,4276
Miền trung,Thứ 5,09-01-2020,Bình Định,G.6,2085
Miền trung,Thứ 5,09-01-2020,Bình Định,G.5,9746
Miền trung,Thứ 5,09-01-2020,Bình Định,G.4,64917
Miền trung,Thứ 5,09-01-2020,Bình Định,G.4,09599
Miền trung,Thứ 5,09-01-2020,Bình Định,G.4,42299
Miền trung,Thứ 5,09-01-2020,Bình Định,G.4,47136
Miền trung,Thứ 5,09-01-2020,Bình Định,G.4,81287
Miền trung,Thứ 5,09-01-2020,Bình Định,G.4,56851
Miền trung,Thứ 5,09-01-2020,Bình Định,G.4,44082
Miền trung,Thứ 5,09-01-2020,Bình Định,G.3,81557
Miền trung,Thứ 5,09-01-2020,Bình Định,G.3,68275
