Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.8,91
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.7,682
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.6,6877
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.6,1002
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.6,0124
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.5,2356
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.4,91544
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.4,27614
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.4,79574
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.4,42212
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.4,41272
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.4,25299
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.4,47459
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.3,61128
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.3,87353
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.2,40489
Miền nam,Thứ 6,03-01-2020,Bình Dương,G.1,59909
Miền nam,Thứ 6,03-01-2020,Bình Dương,ĐB,071075
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.8,68
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.7,901
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.6,3645
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.6,3885
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.6,5120
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.5,6803
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.4,65125
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.4,53775
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.4,82740
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.4,63458
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.4,13837
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.4,38622
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.4,43874
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.3,40598
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.3,69241
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.2,35754
Miền nam,Thứ 6,03-01-2020,Trà Vinh,G.1,42362
Miền nam,Thứ 6,03-01-2020,Trà Vinh,ĐB,582167
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.8,03
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.7,048
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.6,2660
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.6,3122
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.6,1265
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.5,2385
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.4,22342
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.4,49776
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.4,00116
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.4,51642
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.4,23297
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.4,26239
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.4,17600
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.3,04343
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.3,42353
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.2,15698
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,G.1,15933
Miền nam,Thứ 6,03-01-2020,Vĩnh Long,ĐB,185972
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.8,08
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.7,269
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.6,1097
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.6,3243
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.6,2847
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.5,3693
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.4,44272
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.4,69546
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.4,21576
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.4,58807
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.4,97151
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.4,34485
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.4,06276
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.3,70761
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.3,04977
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.2,54795
Miền trung,Thứ 6,03-01-2020,Gia Lai,G.1,60106
Miền trung,Thứ 6,03-01-2020,Gia Lai,ĐB,426387
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.8,33
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.7,475
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.6,6952
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.6,3826
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.6,3250
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.5,6419
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.4,78480
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.4,81357
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.4,75247
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.4,81063
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.4,67278
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.4,51601
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.4,26134
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.3,86122
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.3,49474
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.2,00491
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,G.1,48181
Miền trung,Thứ 6,03-01-2020,Ninh Thuận,ĐB,271620
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,ĐB,19143
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G1,80801
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G2,41658
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G2,64482
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G3,15807
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G3,06706
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G3,76479
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G3,97337
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G3,19586
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G3,70550
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G4,3284
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G4,3273
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G4,1823
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G4,8386
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G5,9338
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G5,0960
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G5,2939
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G5,8430
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G5,1275
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G5,8036
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G6,363
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G6,587
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G6,433
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G7,82
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G7,89
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G7,02
Miền bắc,Thứ 6,03-01-2020,Hải Phòng,G7,37
