Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.8,23
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.7,558
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.6,6866
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.6,5199
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.6,0059
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.5,1447
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.4,85145
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.4,03939
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.4,17356
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.4,04777
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.4,73677
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.4,39678
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.4,92988
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.3,34572
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.3,53913
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.2,17551
Miền nam,Thứ 7,19-09-2020,Bình Phước,G.1,85678
Miền nam,Thứ 7,19-09-2020,Bình Phước,ĐB,916438
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.8,06
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.7,137
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.6,6515
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.6,1062
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.6,0210
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.5,3934
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.4,86385
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.4,26099
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.4,40669
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.4,17402
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.4,34308
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.4,34421
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.4,92315
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.3,65407
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.3,98060
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.2,88191
Miền nam,Thứ 7,19-09-2020,TP.HCM,G.1,77455
Miền nam,Thứ 7,19-09-2020,TP.HCM,ĐB,610924
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.8,43
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.7,378
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.6,4874
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.6,7404
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.6,5707
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.5,6288
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.4,55787
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.4,94593
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.4,24384
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.4,49140
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.4,46240
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.4,28459
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.4,70554
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.3,09984
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.3,64803
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.2,49032
Miền nam,Thứ 7,19-09-2020,Hậu Giang,G.1,77314
Miền nam,Thứ 7,19-09-2020,Hậu Giang,ĐB,140838
Miền nam,Thứ 7,19-09-2020,Long An,G.8,46
Miền nam,Thứ 7,19-09-2020,Long An,G.7,580
Miền nam,Thứ 7,19-09-2020,Long An,G.6,0453
Miền nam,Thứ 7,19-09-2020,Long An,G.6,4853
Miền nam,Thứ 7,19-09-2020,Long An,G.6,2351
Miền nam,Thứ 7,19-09-2020,Long An,G.5,9700
Miền nam,Thứ 7,19-09-2020,Long An,G.4,71743
Miền nam,Thứ 7,19-09-2020,Long An,G.4,17025
