Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền trung,CN,05-07-2020,Khánh Hòa,G.8,44
Miền trung,CN,05-07-2020,Khánh Hòa,G.7,255
Miền trung,CN,05-07-2020,Khánh Hòa,G.6,2783
Miền trung,CN,05-07-2020,Khánh Hòa,G.6,0232
Miền trung,CN,05-07-2020,Khánh Hòa,G.6,5031
Miền trung,CN,05-07-2020,Khánh Hòa,G.5,9432
Miền trung,CN,05-07-2020,Khánh Hòa,G.4,12575
Miền trung,CN,05-07-2020,Khánh Hòa,G.4,03573
Miền trung,CN,05-07-2020,Khánh Hòa,G.4,42249
Miền trung,CN,05-07-2020,Khánh Hòa,G.4,18407
Miền trung,CN,05-07-2020,Khánh Hòa,G.4,81525
Miền trung,CN,05-07-2020,Khánh Hòa,G.4,62845
Miền trung,CN,05-07-2020,Khánh Hòa,G.4,21899
Miền trung,CN,05-07-2020,Khánh Hòa,G.3,72035
Miền trung,CN,05-07-2020,Khánh Hòa,G.3,43609
Miền trung,CN,05-07-2020,Khánh Hòa,G.2,19679
Miền trung,CN,05-07-2020,Khánh Hòa,G.1,01653
Miền trung,CN,05-07-2020,Khánh Hòa,ĐB,497673
Miền trung,CN,05-07-2020,Kon Tum,G.8,31
Miền trung,CN,05-07-2020,Kon Tum,G.7,501
Miền trung,CN,05-07-2020,Kon Tum,G.6,9538
Miền trung,CN,05-07-2020,Kon Tum,G.6,6349
Miền trung,CN,05-07-2020,Kon Tum,G.6,1477
Miền trung,CN,05-07-2020,Kon Tum,G.5,4329
Miền trung,CN,05-07-2020,Kon Tum,G.4,41991
Miền trung,CN,05-07-2020,Kon Tum,G.4,42807
Miền trung,CN,05-07-2020,Kon Tum,G.4,01132
Miền trung,CN,05-07-2020,Kon Tum,G.4,05809
Miền trung,CN,05-07-2020,Kon Tum,G.4,46220
Miền trung,CN,05-07-2020,Kon Tum,G.4,32387
Miền trung,CN,05-07-2020,Kon Tum,G.4,43694
Miền trung,CN,05-07-2020,Kon Tum,G.3,10296
Miền trung,CN,05-07-2020,Kon Tum,G.3,94225
Miền trung,CN,05-07-2020,Kon Tum,G.2,80921
Miền trung,CN,05-07-2020,Kon Tum,G.1,24724
Miền trung,CN,05-07-2020,Kon Tum,ĐB,251470
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,ĐB,11070
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G1,81900
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G2,93541
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G2,83224
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G3,78501
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G3,89467
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G3,62358
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G3,98881
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G3,75755
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G3,37494
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G4,2841
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G4,6916
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G4,5056
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G4,5898
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G5,8252
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G5,4890
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G5,6811
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G5,0216
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G5,2411
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G5,2043
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G6,525
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G6,144
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G6,656
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G7,59
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G7,77
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G7,50
Miền bắc,Chủ Nhật,05-07-2020,Thái Bình,G7,98
