Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.8,63
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.7,103
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.6,3764
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.6,1973
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.6,7914
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.5,1229
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.4,83723
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.4,88690
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.4,08002
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.4,81850
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.4,59543
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.4,73244
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.4,04276
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.3,74738
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.3,17318
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.2,04086
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,G.1,39303
Miền nam,Thứ 3,08-09-2020,Bạc Liêu,ĐB,923953
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.8,84
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.7,604
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.6,8754
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.6,6408
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.6,2677
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.5,7040
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.4,53207
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.4,47440
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.4,19420
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.4,70757
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.4,57345
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.4,34460
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.4,91030
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.3,79584
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.3,06185
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.2,25286
Miền nam,Thứ 3,08-09-2020,Bến Tre,G.1,29584
Miền nam,Thứ 3,08-09-2020,Bến Tre,ĐB,984707
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.8,94
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.7,495
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.6,7133
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.6,9883
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.6,5991
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.5,8268
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.4,99991
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.4,80776
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.4,13122
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.4,03077
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.4,19996
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.4,64046
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.4,95120
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.3,00999
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.3,57216
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.2,97329
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,G.1,76072
Miền nam,Thứ 3,08-09-2020,Vũng Tàu,ĐB,343786
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.8,02
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.7,540
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.6,5846
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.6,9760
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.6,6178
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.5,9377
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.4,88142
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.4,74661
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.4,07378
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.4,52861
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.4,67565
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.4,43747
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.4,37436
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.3,93985
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.3,36889
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.2,08505
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,G.1,81391
Miền trung,Thứ 3,08-09-2020,Đắc Lắc,ĐB,578116
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.8,06
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.7,031
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.6,7487
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.6,6594
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.6,1330
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.5,8506
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.4,34411
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.4,81707
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.4,99742
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.4,95451
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.4,73630
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.4,14661
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.4,26277
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.3,43982
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.3,54342
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.2,61425
Miền trung,Thứ 3,08-09-2020,Quảng Nam,G.1,75146
Miền trung,Thứ 3,08-09-2020,Quảng Nam,ĐB,368929
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,ĐB,22022
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G1,53249
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G2,12116
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G2,21873
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G3,73594
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G3,75334
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G3,35205
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G3,23355
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G3,08743
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G3,18255
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G4,4757
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G4,1591
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G4,8512
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G4,8391
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G5,1817
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G5,1409
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G5,3198
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G5,0564
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G5,3655
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G5,6933
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G6,591
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G6,558
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G6,069
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G7,85
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G7,56
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G7,31
Miền bắc,Thứ 3,08-09-2020,Quảng Ninh,G7,83
