Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,CN,10-05-2020,Đà Lạt,G.8,60
Miền nam,CN,10-05-2020,Đà Lạt,G.7,041
Miền nam,CN,10-05-2020,Đà Lạt,G.6,0810
Miền nam,CN,10-05-2020,Đà Lạt,G.6,8116
Miền nam,CN,10-05-2020,Đà Lạt,G.6,9123
Miền nam,CN,10-05-2020,Đà Lạt,G.5,8948
Miền nam,CN,10-05-2020,Đà Lạt,G.4,98621
Miền nam,CN,10-05-2020,Đà Lạt,G.4,40986
Miền nam,CN,10-05-2020,Đà Lạt,G.4,48042
Miền nam,CN,10-05-2020,Đà Lạt,G.4,82867
Miền nam,CN,10-05-2020,Đà Lạt,G.4,56594
Miền nam,CN,10-05-2020,Đà Lạt,G.4,86794
Miền nam,CN,10-05-2020,Đà Lạt,G.4,24921
Miền nam,CN,10-05-2020,Đà Lạt,G.3,88632
Miền nam,CN,10-05-2020,Đà Lạt,G.3,74528
Miền nam,CN,10-05-2020,Đà Lạt,G.2,63600
Miền nam,CN,10-05-2020,Đà Lạt,G.1,34844
Miền nam,CN,10-05-2020,Đà Lạt,ĐB,142159
Miền nam,CN,10-05-2020,Kiên Giang,G.8,08
Miền nam,CN,10-05-2020,Kiên Giang,G.7,269
Miền nam,CN,10-05-2020,Kiên Giang,G.6,0605
Miền nam,CN,10-05-2020,Kiên Giang,G.6,3171
Miền nam,CN,10-05-2020,Kiên Giang,G.6,1578
Miền nam,CN,10-05-2020,Kiên Giang,G.5,4421
Miền nam,CN,10-05-2020,Kiên Giang,G.4,51948
Miền nam,CN,10-05-2020,Kiên Giang,G.4,35359
Miền nam,CN,10-05-2020,Kiên Giang,G.4,42409
Miền nam,CN,10-05-2020,Kiên Giang,G.4,57380
Miền nam,CN,10-05-2020,Kiên Giang,G.4,44056
Miền nam,CN,10-05-2020,Kiên Giang,G.4,87455
Miền nam,CN,10-05-2020,Kiên Giang,G.4,10336
Miền nam,CN,10-05-2020,Kiên Giang,G.3,22640
Miền nam,CN,10-05-2020,Kiên Giang,G.3,29605
Miền nam,CN,10-05-2020,Kiên Giang,G.2,86174
Miền nam,CN,10-05-2020,Kiên Giang,G.1,43345
Miền nam,CN,10-05-2020,Kiên Giang,ĐB,927346
Miền nam,CN,10-05-2020,Tiền Giang,G.8,11
Miền nam,CN,10-05-2020,Tiền Giang,G.7,399
Miền nam,CN,10-05-2020,Tiền Giang,G.6,9365
Miền nam,CN,10-05-2020,Tiền Giang,G.6,5619
Miền nam,CN,10-05-2020,Tiền Giang,G.6,2458
Miền nam,CN,10-05-2020,Tiền Giang,G.5,0204
Miền nam,CN,10-05-2020,Tiền Giang,G.4,95243
Miền nam,CN,10-05-2020,Tiền Giang,G.4,86571
Miền nam,CN,10-05-2020,Tiền Giang,G.4,32643
Miền nam,CN,10-05-2020,Tiền Giang,G.4,85906
Miền nam,CN,10-05-2020,Tiền Giang,G.4,97777
Miền nam,CN,10-05-2020,Tiền Giang,G.4,75994
Miền nam,CN,10-05-2020,Tiền Giang,G.4,68668
Miền nam,CN,10-05-2020,Tiền Giang,G.3,00418
Miền nam,CN,10-05-2020,Tiền Giang,G.3,76597
Miền nam,CN,10-05-2020,Tiền Giang,G.2,55722
Miền nam,CN,10-05-2020,Tiền Giang,G.1,76890
Miền nam,CN,10-05-2020,Tiền Giang,ĐB,046218
Miền trung,Thứ 3,10-05-2020,Đắc Lắc,G.8,36
Miền trung,Thứ 3,10-05-2020,Đắc Lắc,G.7,496
Miền trung,Thứ 3,10-05-2020,Đắc Lắc,G.6,1985
Miền trung,Thứ 3,10-05-2020,Đắc Lắc,G.6,3055
