Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,CN,21-06-2020,Đà Lạt,G.8,85
Miền nam,CN,21-06-2020,Đà Lạt,G.7,816
Miền nam,CN,21-06-2020,Đà Lạt,G.6,7202
Miền nam,CN,21-06-2020,Đà Lạt,G.6,4731
Miền nam,CN,21-06-2020,Đà Lạt,G.6,1088
Miền nam,CN,21-06-2020,Đà Lạt,G.5,7530
Miền nam,CN,21-06-2020,Đà Lạt,G.4,54565
Miền nam,CN,21-06-2020,Đà Lạt,G.4,91255
Miền nam,CN,21-06-2020,Đà Lạt,G.4,24216
Miền nam,CN,21-06-2020,Đà Lạt,G.4,96323
Miền nam,CN,21-06-2020,Đà Lạt,G.4,83902
Miền nam,CN,21-06-2020,Đà Lạt,G.4,50778
Miền nam,CN,21-06-2020,Đà Lạt,G.4,30914
Miền nam,CN,21-06-2020,Đà Lạt,G.3,11369
Miền nam,CN,21-06-2020,Đà Lạt,G.3,80439
Miền nam,CN,21-06-2020,Đà Lạt,G.2,87054
Miền nam,CN,21-06-2020,Đà Lạt,G.1,85130
Miền nam,CN,21-06-2020,Đà Lạt,ĐB,596663
Miền nam,CN,21-06-2020,Kiên Giang,G.8,62
Miền nam,CN,21-06-2020,Kiên Giang,G.7,302
Miền nam,CN,21-06-2020,Kiên Giang,G.6,4524
Miền nam,CN,21-06-2020,Kiên Giang,G.6,8170
Miền nam,CN,21-06-2020,Kiên Giang,G.6,0492
Miền nam,CN,21-06-2020,Kiên Giang,G.5,1824
Miền nam,CN,21-06-2020,Kiên Giang,G.4,74749
Miền nam,CN,21-06-2020,Kiên Giang,G.4,30298
Miền nam,CN,21-06-2020,Kiên Giang,G.4,34003
Miền nam,CN,21-06-2020,Kiên Giang,G.4,61455
Miền nam,CN,21-06-2020,Kiên Giang,G.4,51245
Miền nam,CN,21-06-2020,Kiên Giang,G.4,08463
Miền nam,CN,21-06-2020,Kiên Giang,G.4,27563
Miền nam,CN,21-06-2020,Kiên Giang,G.3,68784
Miền nam,CN,21-06-2020,Kiên Giang,G.3,16255
Miền nam,CN,21-06-2020,Kiên Giang,G.2,71046
Miền nam,CN,21-06-2020,Kiên Giang,G.1,30784
Miền nam,CN,21-06-2020,Kiên Giang,ĐB,455787
Miền nam,CN,21-06-2020,Tiền Giang,G.8,85
Miền nam,CN,21-06-2020,Tiền Giang,G.7,754
Miền nam,CN,21-06-2020,Tiền Giang,G.6,6627
Miền nam,CN,21-06-2020,Tiền Giang,G.6,7250
Miền nam,CN,21-06-2020,Tiền Giang,G.6,0133
Miền nam,CN,21-06-2020,Tiền Giang,G.5,4619
Miền nam,CN,21-06-2020,Tiền Giang,G.4,92562
Miền nam,CN,21-06-2020,Tiền Giang,G.4,42005
Miền nam,CN,21-06-2020,Tiền Giang,G.4,18486
Miền nam,CN,21-06-2020,Tiền Giang,G.4,13366
Miền nam,CN,21-06-2020,Tiền Giang,G.4,90034
Miền nam,CN,21-06-2020,Tiền Giang,G.4,62813
Miền nam,CN,21-06-2020,Tiền Giang,G.4,50298
Miền nam,CN,21-06-2020,Tiền Giang,G.3,12685
Miền nam,CN,21-06-2020,Tiền Giang,G.3,20900
Miền nam,CN,21-06-2020,Tiền Giang,G.2,14600
Miền nam,CN,21-06-2020,Tiền Giang,G.1,99976
Miền nam,CN,21-06-2020,Tiền Giang,ĐB,447212
Miền trung,CN,21-06-2020,Khánh Hòa,G.8,89
Miền trung,CN,21-06-2020,Khánh Hòa,G.7,316
Miền trung,CN,21-06-2020,Khánh Hòa,G.6,5717
Miền trung,CN,21-06-2020,Khánh Hòa,G.6,8507
Miền trung,CN,21-06-2020,Khánh Hòa,G.6,0993
Miền trung,CN,21-06-2020,Khánh Hòa,G.5,8888
Miền trung,CN,21-06-2020,Khánh Hòa,G.4,81607
Miền trung,CN,21-06-2020,Khánh Hòa,G.4,05139
Miền trung,CN,21-06-2020,Khánh Hòa,G.4,76328
Miền trung,CN,21-06-2020,Khánh Hòa,G.4,41881
Miền trung,CN,21-06-2020,Khánh Hòa,G.4,23361
Miền trung,CN,21-06-2020,Khánh Hòa,G.4,77735
Miền trung,CN,21-06-2020,Khánh Hòa,G.4,89729
Miền trung,CN,21-06-2020,Khánh Hòa,G.3,91531
Miền trung,CN,21-06-2020,Khánh Hòa,G.3,59824
Miền trung,CN,21-06-2020,Khánh Hòa,G.2,71295
Miền trung,CN,21-06-2020,Khánh Hòa,G.1,64007
Miền trung,CN,21-06-2020,Khánh Hòa,ĐB,798817
Miền trung,CN,21-06-2020,Kon Tum,G.8,91
Miền trung,CN,21-06-2020,Kon Tum,G.7,385
Miền trung,CN,21-06-2020,Kon Tum,G.6,4338
Miền trung,CN,21-06-2020,Kon Tum,G.6,5094
Miền trung,CN,21-06-2020,Kon Tum,G.6,2942
Miền trung,CN,21-06-2020,Kon Tum,G.5,8960
Miền trung,CN,21-06-2020,Kon Tum,G.4,16778
Miền trung,CN,21-06-2020,Kon Tum,G.4,29697
Miền trung,CN,21-06-2020,Kon Tum,G.4,84540
Miền trung,CN,21-06-2020,Kon Tum,G.4,31341
Miền trung,CN,21-06-2020,Kon Tum,G.4,38347
Miền trung,CN,21-06-2020,Kon Tum,G.4,97494
Miền trung,CN,21-06-2020,Kon Tum,G.4,25868
Miền trung,CN,21-06-2020,Kon Tum,G.3,75911
Miền trung,CN,21-06-2020,Kon Tum,G.3,79453
Miền trung,CN,21-06-2020,Kon Tum,G.2,59350
Miền trung,CN,21-06-2020,Kon Tum,G.1,90682
Miền trung,CN,21-06-2020,Kon Tum,ĐB,423701
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,ĐB,25127
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G1,98702
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G2,02811
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G2,83835
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G3,50839
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G3,80405
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G3,71353
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G3,92701
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G3,74561
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G3,45805
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G4,9667
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G4,8190
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G4,3470
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G4,7125
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G5,2896
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G5,9065
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G5,1902
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G5,3898
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G5,3786
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G5,5727
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G6,940
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G6,559
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G6,121
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G7,95
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G7,36
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G7,04
Miền bắc,Chủ Nhật,21-06-2020,Thái Bình,G7,99
