Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.8,20
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.7,799
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.6,3410
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.6,9593
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.6,0129
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.5,1515
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.4,96093
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.4,60402
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.4,67405
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.4,31629
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.4,09615
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.4,23561
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.4,12547
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.3,01244
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.3,73852
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.2,24231
Miền nam,Thứ 6,06-11-2020,Bình Dương,G.1,87593
Miền nam,Thứ 6,06-11-2020,Bình Dương,ĐB,388811
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.8,97
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.7,361
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.6,6114
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.6,4146
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.6,0445
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.5,9182
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.4,98102
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.4,33664
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.4,51896
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.4,68627
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.4,43604
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.4,03326
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.4,41764
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.3,46732
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.3,10518
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.2,94049
Miền nam,Thứ 6,06-11-2020,Trà Vinh,G.1,98940
Miền nam,Thứ 6,06-11-2020,Trà Vinh,ĐB,844463
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.8,74
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.7,505
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.6,0313
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.6,7548
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.6,0546
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.5,0741
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.4,38728
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.4,18790
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.4,93753
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.4,06016
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.4,78445
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.4,92163
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.4,03781
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.3,61473
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.3,24933
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.2,80290
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,G.1,92922
Miền nam,Thứ 6,06-11-2020,Vĩnh Long,ĐB,026530
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.8,37
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.7,448
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.6,3696
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.6,6061
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.6,1713
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.5,3208
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.4,65386
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.4,16444
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.4,84763
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.4,00829
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.4,77239
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.4,36821
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.4,18250
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.3,15475
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.3,66676
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.2,54450
Miền trung,Thứ 6,06-11-2020,Gia Lai,G.1,21369
Miền trung,Thứ 6,06-11-2020,Gia Lai,ĐB,178002
Miền trung,Thứ 6,06-11-2020,Ninh Thuận,G.8,91
