Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.8,10
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.7,605
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.6,8651
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.6,9845
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.6,4762
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.5,4788
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.4,97954
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.4,27049
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.4,66415
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.4,21866
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.4,96870
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.4,05704
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.4,70438
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.3,71963
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.3,57914
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.2,63210
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,G.1,96540
Miền trung,Thứ 7,07-11-2020,Đà Nẵng,ĐB,911675
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.8,97
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.7,283
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.6,6789
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.6,8919
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.6,0025
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.5,2535
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.4,95848
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.4,91763
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.4,70555
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.4,59239
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.4,44632
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.4,99562
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.4,67863
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.3,04851
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.3,22312
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.2,96622
Miền trung,Thứ 7,07-11-2020,Đắc Nông,G.1,36638
Miền trung,Thứ 7,07-11-2020,Đắc Nông,ĐB,584283
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.8,89
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.7,111
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.6,6514
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.6,4950
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.6,7406
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.5,3266
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.4,91003
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.4,30375
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.4,70373
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.4,93026
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.4,78352
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.4,56051
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.4,34663
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.3,63540
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.3,80124
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.2,61838
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,G.1,95995
Miền trung,Thứ 7,07-11-2020,Quảng Ngãi,ĐB,597645
