Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.8,53
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.7,937
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.6,5507
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.6,5373
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.6,9888
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.5,6824
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.4,75461
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.4,28059
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.4,04497
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.4,78459
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.4,68229
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.4,72518
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.4,87758
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.3,90011
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.3,26272
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.2,31137
Miền nam,Thứ 7,28-03-2020,Bình Phước,G.1,15406
Miền nam,Thứ 7,28-03-2020,Bình Phước,ĐB,472520
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.8,55
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.7,177
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.6,2572
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.6,4499
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.6,4053
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.5,1961
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.4,66062
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.4,29327
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.4,74288
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.4,15854
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.4,22935
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.4,86253
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.4,61684
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.3,85053
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.3,15425
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.2,68518
Miền nam,Thứ 7,28-03-2020,TP.HCM,G.1,15386
Miền nam,Thứ 7,28-03-2020,TP.HCM,ĐB,902358
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.8,79
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.7,283
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.6,5069
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.6,9154
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.6,5565
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.5,8795
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.4,61085
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.4,20807
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.4,13065
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.4,61853
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.4,24490
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.4,03472
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.4,53450
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.3,30223
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.3,40482
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.2,05296
Miền nam,Thứ 7,28-03-2020,Hậu Giang,G.1,42744
Miền nam,Thứ 7,28-03-2020,Hậu Giang,ĐB,851421
Miền nam,Thứ 7,28-03-2020,Long An,G.8,63
Miền nam,Thứ 7,28-03-2020,Long An,G.7,446
Miền nam,Thứ 7,28-03-2020,Long An,G.6,1744
Miền nam,Thứ 7,28-03-2020,Long An,G.6,9251
Miền nam,Thứ 7,28-03-2020,Long An,G.6,7395
Miền nam,Thứ 7,28-03-2020,Long An,G.5,2646
