Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.8,11
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.7,772
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.6,6231
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.6,7782
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.6,6140
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.5,2283
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.4,12119
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.4,45481
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.4,14115
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.4,07362
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.4,81779
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.4,54109
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.4,29585
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.3,71043
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.3,75612
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.2,08091
Miền nam,Thứ 7,02-08-2020,Bình Phước,G.1,48262
Miền nam,Thứ 7,02-08-2020,Bình Phước,ĐB,110449
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.8,57
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.7,494
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.6,2329
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.6,5161
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.6,8292
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.5,1512
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.4,68456
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.4,39319
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.4,87287
Miền nam,Thứ 7,02-08-2020,TP.HCM,G.4,23995
