Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 5,26-03-2020,An Giang,G.8,17
Miền nam,Thứ 5,26-03-2020,An Giang,G.7,154
Miền nam,Thứ 5,26-03-2020,An Giang,G.6,2931
Miền nam,Thứ 5,26-03-2020,An Giang,G.6,4722
Miền nam,Thứ 5,26-03-2020,An Giang,G.6,5482
Miền nam,Thứ 5,26-03-2020,An Giang,G.5,6860
Miền nam,Thứ 5,26-03-2020,An Giang,G.4,78445
Miền nam,Thứ 5,26-03-2020,An Giang,G.4,12708
Miền nam,Thứ 5,26-03-2020,An Giang,G.4,10862
Miền nam,Thứ 5,26-03-2020,An Giang,G.4,21733
Miền nam,Thứ 5,26-03-2020,An Giang,G.4,56924
Miền nam,Thứ 5,26-03-2020,An Giang,G.4,38138
Miền nam,Thứ 5,26-03-2020,An Giang,G.4,68111
Miền nam,Thứ 5,26-03-2020,An Giang,G.3,89607
Miền nam,Thứ 5,26-03-2020,An Giang,G.3,22104
Miền nam,Thứ 5,26-03-2020,An Giang,G.2,03011
Miền nam,Thứ 5,26-03-2020,An Giang,G.1,47874
Miền nam,Thứ 5,26-03-2020,An Giang,ĐB,780980
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.8,55
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.7,245
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.6,5415
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.6,1809
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.6,5621
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.5,1020
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.4,13193
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.4,14086
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.4,13657
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.4,52735
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.4,15442
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.4,00920
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.4,00745
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.3,09203
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.3,22194
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.2,87124
Miền nam,Thứ 5,26-03-2020,Bình Thuận,G.1,06584
Miền nam,Thứ 5,26-03-2020,Bình Thuận,ĐB,908695
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.8,00
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.7,205
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.6,2500
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.6,2972
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.6,1961
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.5,4536
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.4,83950
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.4,30781
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.4,53169
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.4,61798
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.4,56741
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.4,42877
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.4,48123
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.3,73293
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.3,57363
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.2,50441
Miền nam,Thứ 5,26-03-2020,Tây Ninh,G.1,06614
Miền nam,Thứ 5,26-03-2020,Tây Ninh,ĐB,213852
Miền trung,Thứ 5,26-03-2020,Bình Định,G.8,82
Miền trung,Thứ 5,26-03-2020,Bình Định,G.7,265
Miền trung,Thứ 5,26-03-2020,Bình Định,G.6,5834
Miền trung,Thứ 5,26-03-2020,Bình Định,G.6,9824
Miền trung,Thứ 5,26-03-2020,Bình Định,G.6,8405
Miền trung,Thứ 5,26-03-2020,Bình Định,G.5,7654
Miền trung,Thứ 5,26-03-2020,Bình Định,G.4,46792
Miền trung,Thứ 5,26-03-2020,Bình Định,G.4,24895
Miền trung,Thứ 5,26-03-2020,Bình Định,G.4,89409
Miền trung,Thứ 5,26-03-2020,Bình Định,G.4,58882
Miền trung,Thứ 5,26-03-2020,Bình Định,G.4,23511
Miền trung,Thứ 5,26-03-2020,Bình Định,G.4,78060
Miền trung,Thứ 5,26-03-2020,Bình Định,G.4,72020
