Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,CN,01-03-2020,Đà Lạt,G.8,33
Miền nam,CN,01-03-2020,Đà Lạt,G.7,421
Miền nam,CN,01-03-2020,Đà Lạt,G.6,4499
Miền nam,CN,01-03-2020,Đà Lạt,G.6,2137
Miền nam,CN,01-03-2020,Đà Lạt,G.6,6941
Miền nam,CN,01-03-2020,Đà Lạt,G.5,9854
Miền nam,CN,01-03-2020,Đà Lạt,G.4,02896
Miền nam,CN,01-03-2020,Đà Lạt,G.4,50280
Miền nam,CN,01-03-2020,Đà Lạt,G.4,90955
Miền nam,CN,01-03-2020,Đà Lạt,G.4,27373
Miền nam,CN,01-03-2020,Đà Lạt,G.4,71526
Miền nam,CN,01-03-2020,Đà Lạt,G.4,78758
Miền nam,CN,01-03-2020,Đà Lạt,G.4,52015
Miền nam,CN,01-03-2020,Đà Lạt,G.3,93038
Miền nam,CN,01-03-2020,Đà Lạt,G.3,67395
Miền nam,CN,01-03-2020,Đà Lạt,G.2,95547
Miền nam,CN,01-03-2020,Đà Lạt,G.1,38173
Miền nam,CN,01-03-2020,Đà Lạt,ĐB,535590
Miền nam,CN,01-03-2020,Kiên Giang,G.8,72
Miền nam,CN,01-03-2020,Kiên Giang,G.7,251
Miền nam,CN,01-03-2020,Kiên Giang,G.6,2444
Miền nam,CN,01-03-2020,Kiên Giang,G.6,9196
Miền nam,CN,01-03-2020,Kiên Giang,G.6,0876
Miền nam,CN,01-03-2020,Kiên Giang,G.5,2789
Miền nam,CN,01-03-2020,Kiên Giang,G.4,16519
Miền nam,CN,01-03-2020,Kiên Giang,G.4,66571
Miền nam,CN,01-03-2020,Kiên Giang,G.4,11034
Miền nam,CN,01-03-2020,Kiên Giang,G.4,86461
Miền nam,CN,01-03-2020,Kiên Giang,G.4,24463
Miền nam,CN,01-03-2020,Kiên Giang,G.4,23873
Miền nam,CN,01-03-2020,Kiên Giang,G.4,13695
Miền nam,CN,01-03-2020,Kiên Giang,G.3,27667
Miền nam,CN,01-03-2020,Kiên Giang,G.3,84530
Miền nam,CN,01-03-2020,Kiên Giang,G.2,65634
Miền nam,CN,01-03-2020,Kiên Giang,G.1,46433
Miền nam,CN,01-03-2020,Kiên Giang,ĐB,747077
Miền nam,CN,01-03-2020,Tiền Giang,G.8,46
Miền nam,CN,01-03-2020,Tiền Giang,G.7,621
Miền nam,CN,01-03-2020,Tiền Giang,G.6,5709
Miền nam,CN,01-03-2020,Tiền Giang,G.6,8570
Miền nam,CN,01-03-2020,Tiền Giang,G.6,7956
Miền nam,CN,01-03-2020,Tiền Giang,G.5,1911
Miền nam,CN,01-03-2020,Tiền Giang,G.4,90849
Miền nam,CN,01-03-2020,Tiền Giang,G.4,01178
Miền nam,CN,01-03-2020,Tiền Giang,G.4,61488
Miền nam,CN,01-03-2020,Tiền Giang,G.4,01362
Miền nam,CN,01-03-2020,Tiền Giang,G.4,09194
Miền nam,CN,01-03-2020,Tiền Giang,G.4,35175
Miền nam,CN,01-03-2020,Tiền Giang,G.4,10209
Miền nam,CN,01-03-2020,Tiền Giang,G.3,09796
Miền nam,CN,01-03-2020,Tiền Giang,G.3,07925
Miền nam,CN,01-03-2020,Tiền Giang,G.2,59074
Miền nam,CN,01-03-2020,Tiền Giang,G.1,40744
Miền nam,CN,01-03-2020,Tiền Giang,ĐB,508839
Miền trung,CN,01-03-2020,Khánh Hòa,G.8,82
Miền trung,CN,01-03-2020,Khánh Hòa,G.7,219
Miền trung,CN,01-03-2020,Khánh Hòa,G.6,4703
Miền trung,CN,01-03-2020,Khánh Hòa,G.6,1018
Miền trung,CN,01-03-2020,Khánh Hòa,G.6,4522
Miền trung,CN,01-03-2020,Khánh Hòa,G.5,2276
Miền trung,CN,01-03-2020,Khánh Hòa,G.4,72138
