Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.8,49
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.7,569
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.6,3931
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.6,1439
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.6,1106
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.5,0876
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.4,87910
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.4,15019
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.4,30486
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.4,33618
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.4,00816
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.4,31751
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.4,15862
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.3,29024
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.3,96243
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.2,04498
Miền nam,Thứ 4,11-03-2020,Cần Thơ,G.1,12210
Miền nam,Thứ 4,11-03-2020,Cần Thơ,ĐB,650550
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.8,10
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.7,079
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.6,8126
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.6,4982
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.6,1444
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.5,3787
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.4,57621
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.4,58404
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.4,77502
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.4,10383
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.4,46143
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.4,04874
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.4,45204
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.3,91731
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.3,52549
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.2,63453
Miền nam,Thứ 4,11-03-2020,Đồng Nai,G.1,34353
Miền nam,Thứ 4,11-03-2020,Đồng Nai,ĐB,651576
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.8,44
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.7,142
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.6,2516
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.6,0393
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.6,3653
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.5,1458
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.4,24139
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.4,35933
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.4,19600
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.4,53148
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.4,09538
Miền nam,Thứ 4,11-03-2020,Sóc Trăng,G.4,16000
