Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.8,60
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.7,067
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.6,8267
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.6,7927
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.6,2432
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.5,0261
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.4,85892
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.4,85712
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.4,41500
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.4,79187
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.4,72361
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.4,54141
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.4,85006
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.3,14356
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.3,69088
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.2,02412
Miền nam,Thứ 4,16-09-2020,Cần Thơ,G.1,88347
Miền nam,Thứ 4,16-09-2020,Cần Thơ,ĐB,292930
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.8,41
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.7,990
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.6,8371
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.6,4596
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.6,7844
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.5,1456
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.4,96577
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.4,89456
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.4,84962
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.4,10834
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.4,58405
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.4,84999
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.4,05182
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.3,40656
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.3,57257
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.2,43164
Miền nam,Thứ 4,16-09-2020,Đồng Nai,G.1,11384
Miền nam,Thứ 4,16-09-2020,Đồng Nai,ĐB,964626
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.8,53
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.7,200
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.6,3463
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.6,7294
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.6,2549
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.5,1088
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.4,10226
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.4,37581
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.4,72462
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.4,39374
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.4,39357
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.4,93709
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.4,68275
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.3,36037
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.3,44885
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.2,98036
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,G.1,08779
Miền nam,Thứ 4,16-09-2020,Sóc Trăng,ĐB,859279
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.8,69
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.7,533
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.6,1202
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.6,7667
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.6,2186
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.5,0454
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.4,23089
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.4,56803
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.4,44945
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.4,06840
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.4,35427
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.4,94288
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.4,98170
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.3,13979
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.3,70347
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.2,58001
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,G.1,48894
Miền trung,Thứ 4,16-09-2020,Đà Nẵng,ĐB,822011
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.8,80
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.7,112
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.6,8648
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.6,8359
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.6,0051
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.5,0056
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.4,94436
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.4,70420
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.4,84868
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.4,72503
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.4,85232
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.4,01781
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.4,14633
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.3,18491
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.3,45249
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.2,56212
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,G.1,46590
Miền trung,Thứ 4,16-09-2020,Khánh Hòa,ĐB,817624
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,ĐB,89582
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G1,71120
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G2,80529
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G2,90561
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G3,35792
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G3,49983
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G3,73121
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G3,75011
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G3,34640
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G3,24493
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G4,4352
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G4,1487
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G4,1574
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G4,2359
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G5,2433
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G5,3919
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G5,3388
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G5,3394
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G5,4554
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G5,3240
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G6,986
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G6,043
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G6,151
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G7,33
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G7,97
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G7,12
Miền bắc,Thứ 4,16-09-2020,Bắc Ninh,G7,32
