Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 5,13-08-2020,An Giang,G.8,89
Miền nam,Thứ 5,13-08-2020,An Giang,G.7,248
Miền nam,Thứ 5,13-08-2020,An Giang,G.6,0016
Miền nam,Thứ 5,13-08-2020,An Giang,G.6,1912
Miền nam,Thứ 5,13-08-2020,An Giang,G.6,2548
Miền nam,Thứ 5,13-08-2020,An Giang,G.5,6897
Miền nam,Thứ 5,13-08-2020,An Giang,G.4,08938
Miền nam,Thứ 5,13-08-2020,An Giang,G.4,70914
Miền nam,Thứ 5,13-08-2020,An Giang,G.4,43390
Miền nam,Thứ 5,13-08-2020,An Giang,G.4,17166
Miền nam,Thứ 5,13-08-2020,An Giang,G.4,35309
Miền nam,Thứ 5,13-08-2020,An Giang,G.4,30100
Miền nam,Thứ 5,13-08-2020,An Giang,G.4,80110
Miền nam,Thứ 5,13-08-2020,An Giang,G.3,67890
Miền nam,Thứ 5,13-08-2020,An Giang,G.3,50942
Miền nam,Thứ 5,13-08-2020,An Giang,G.2,14394
Miền nam,Thứ 5,13-08-2020,An Giang,G.1,18128
Miền nam,Thứ 5,13-08-2020,An Giang,ĐB,362626
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.8,98
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.7,813
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.6,7569
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.6,5566
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.6,4245
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.5,5652
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.4,95099
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.4,94750
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.4,73998
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.4,02532
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.4,15083
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.4,20818
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.4,52339
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.3,81350
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.3,61759
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.2,11474
Miền nam,Thứ 5,13-08-2020,Bình Thuận,G.1,13754
Miền nam,Thứ 5,13-08-2020,Bình Thuận,ĐB,439016
Miền nam,Thứ 5,13-08-2020,Tây Ninh,G.8,08
Miền nam,Thứ 5,13-08-2020,Tây Ninh,G.7,486
Miền nam,Thứ 5,13-08-2020,Tây Ninh,G.6,2226
Miền nam,Thứ 5,13-08-2020,Tây Ninh,G.6,7174
Miền nam,Thứ 5,13-08-2020,Tây Ninh,G.6,5366
Miền nam,Thứ 5,13-08-2020,Tây Ninh,G.5,6745
Miền nam,Thứ 5,13-08-2020,Tây Ninh,G.4,06638
