Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 5,03-09-2020,An Giang,G.8,35
Miền nam,Thứ 5,03-09-2020,An Giang,G.7,056
Miền nam,Thứ 5,03-09-2020,An Giang,G.6,2398
Miền nam,Thứ 5,03-09-2020,An Giang,G.6,0748
Miền nam,Thứ 5,03-09-2020,An Giang,G.6,3643
Miền nam,Thứ 5,03-09-2020,An Giang,G.5,3679
Miền nam,Thứ 5,03-09-2020,An Giang,G.4,79435
Miền nam,Thứ 5,03-09-2020,An Giang,G.4,14569
Miền nam,Thứ 5,03-09-2020,An Giang,G.4,54842
Miền nam,Thứ 5,03-09-2020,An Giang,G.4,24968
Miền nam,Thứ 5,03-09-2020,An Giang,G.4,08372
Miền nam,Thứ 5,03-09-2020,An Giang,G.4,47041
Miền nam,Thứ 5,03-09-2020,An Giang,G.4,30498
Miền nam,Thứ 5,03-09-2020,An Giang,G.3,12983
Miền nam,Thứ 5,03-09-2020,An Giang,G.3,84668
Miền nam,Thứ 5,03-09-2020,An Giang,G.2,26406
Miền nam,Thứ 5,03-09-2020,An Giang,G.1,61124
Miền nam,Thứ 5,03-09-2020,An Giang,ĐB,584393
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.8,94
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.7,959
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.6,0353
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.6,6559
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.6,5988
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.5,9615
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.4,22126
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.4,26362
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.4,54473
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.4,91944
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.4,27922
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.4,32463
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.4,79174
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.3,22210
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.3,92015
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.2,91095
Miền nam,Thứ 5,03-09-2020,Bình Thuận,G.1,79912
Miền nam,Thứ 5,03-09-2020,Bình Thuận,ĐB,201108
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.8,65
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.7,289
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.6,6479
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.6,8874
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.6,4813
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.5,7994
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.4,78110
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.4,32410
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.4,65838
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.4,96242
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.4,14617
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.4,84713
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.4,55322
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.3,36682
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.3,62914
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.2,69408
Miền nam,Thứ 5,03-09-2020,Tây Ninh,G.1,42061
Miền nam,Thứ 5,03-09-2020,Tây Ninh,ĐB,900354
Miền trung,Thứ 5,03-09-2020,Bình Định,G.8,18
Miền trung,Thứ 5,03-09-2020,Bình Định,G.7,363
Miền trung,Thứ 5,03-09-2020,Bình Định,G.6,1521
Miền trung,Thứ 5,03-09-2020,Bình Định,G.6,2112
Miền trung,Thứ 5,03-09-2020,Bình Định,G.6,5899
Miền trung,Thứ 5,03-09-2020,Bình Định,G.5,4090
Miền trung,Thứ 5,03-09-2020,Bình Định,G.4,55329
Miền trung,Thứ 5,03-09-2020,Bình Định,G.4,86543
Miền trung,Thứ 5,03-09-2020,Bình Định,G.4,58388
Miền trung,Thứ 5,03-09-2020,Bình Định,G.4,34049
Miền trung,Thứ 5,03-09-2020,Bình Định,G.4,17135
Miền trung,Thứ 5,03-09-2020,Bình Định,G.4,09062
Miền trung,Thứ 5,03-09-2020,Bình Định,G.4,22434
Miền trung,Thứ 5,03-09-2020,Bình Định,G.3,10326
Miền trung,Thứ 5,03-09-2020,Bình Định,G.3,05877
Miền trung,Thứ 5,03-09-2020,Bình Định,G.2,46522
Miền trung,Thứ 5,03-09-2020,Bình Định,G.1,02260
Miền trung,Thứ 5,03-09-2020,Bình Định,ĐB,786643
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.8,97
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.7,283
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.6,1397
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.6,8306
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.6,5341
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.5,4680
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.4,18027
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.4,35119
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.4,48936
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.4,27546
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.4,29206
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.4,28210
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.4,10519
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.3,07921
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.3,05473
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.2,04237
Miền trung,Thứ 5,03-09-2020,Quảng Bình,G.1,20901
Miền trung,Thứ 5,03-09-2020,Quảng Bình,ĐB,456517
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.8,00
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.7,119
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.6,3572
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.6,7418
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.6,6076
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.5,8665
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.4,18976
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.4,30966
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.4,10100
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.4,24150
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.4,08674
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.4,27619
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.4,84451
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.3,77114
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.3,96953
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.2,23163
Miền trung,Thứ 5,03-09-2020,Quảng Trị,G.1,96172
Miền trung,Thứ 5,03-09-2020,Quảng Trị,ĐB,839760
Miền bắc,Thứ 5,03-09-2020,Hà Nội,ĐB,80180
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G1,01877
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G2,35594
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G2,24534
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G3,98521
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G3,55161
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G3,02193
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G3,84549
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G3,90436
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G3,59598
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G4,7283
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G4,3897
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G4,4382
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G4,3869
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G5,8097
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G5,3369
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G5,8788
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G5,7382
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G5,4231
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G5,8821
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G6,138
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G6,048
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G6,154
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G7,96
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G7,41
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G7,59
Miền bắc,Thứ 5,03-09-2020,Hà Nội,G7,83
