Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.8,26
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.7,790
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.6,8080
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.6,4581
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.6,0507
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.5,5228
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.4,23746
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.4,92301
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.4,25624
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.4,87580
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.4,63945
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.4,17940
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.4,27049
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.3,15475
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.3,26921
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.2,24340
Miền nam,Thứ 2,27-07-2020,Cà Mau,G.1,26842
Miền nam,Thứ 2,27-07-2020,Cà Mau,ĐB,657841
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.8,16
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.7,036
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.6,2397
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.6,5021
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.6,6248
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.5,5585
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.4,64789
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.4,55609
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.4,35143
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.4,87470
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.4,22434
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.4,53997
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.4,66337
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.3,78939
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.3,15755
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.2,96729
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,G.1,44188
Miền nam,Thứ 2,27-07-2020,Đồng Tháp,ĐB,291822
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.8,24
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.7,770
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.6,0953
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.6,6075
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.6,6179
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.5,4265
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.4,25524
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.4,73216
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.4,82623
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.4,33254
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.4,25532
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.4,71008
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.4,79609
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.3,86271
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.3,55635
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.2,53873
Miền nam,Thứ 2,27-07-2020,TP.HCM,G.1,58895
Miền nam,Thứ 2,27-07-2020,TP.HCM,ĐB,470661
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.8,43
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.7,705
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.6,2111
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.6,7951
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.6,0134
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.5,7859
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.4,07231
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.4,87420
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.4,79047
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.4,33408
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.4,27807
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.4,05863
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.4,90234
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.3,46964
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.3,68671
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.2,42980
Miền trung,Thứ 2,27-07-2020,Phú Yên,G.1,04303
Miền trung,Thứ 2,27-07-2020,Phú Yên,ĐB,078621
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.8,76
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.7,994
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.6,1017
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.6,2256
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.6,4092
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.5,9173
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.4,81348
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.4,56872
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.4,05251
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.4,40228
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.4,53834
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.4,63664
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.4,40135
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.3,39407
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.3,13458
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.2,75310
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,G.1,38218
Miền trung,Thứ 2,27-07-2020,Thừa Thiên Huế,ĐB,634422
Miền bắc,Thứ 2,27-07-2020,Hà Nội,ĐB,38931
Miền bắc,Thứ 2,27-07-2020,Hà Nội,G1,42099
Miền bắc,Thứ 2,27-07-2020,Hà Nội,G2,09443
Miền bắc,Thứ 2,27-07-2020,Hà Nội,G2,44948
Miền bắc,Thứ 2,27-07-2020,Hà Nội,G3,84149
