Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.8,62
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.7,526
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.6,4038
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.6,9561
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.6,1461
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.5,8805
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.4,43113
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.4,25204
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.4,58679
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.4,68800
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.4,41364
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.4,64738
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.4,46858
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.3,38851
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.3,57174
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.2,92314
Miền nam,Thứ 4,14-10-2020,Cần Thơ,G.1,41566
Miền nam,Thứ 4,14-10-2020,Cần Thơ,ĐB,918927
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.8,07
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.7,562
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.6,2201
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.6,8923
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.6,8017
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.5,1288
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.4,70297
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.4,48561
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.4,70387
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.4,18852
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.4,21532
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.4,64786
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.4,63674
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.3,74341
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.3,40209
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.2,65438
Miền nam,Thứ 4,14-10-2020,Đồng Nai,G.1,79603
Miền nam,Thứ 4,14-10-2020,Đồng Nai,ĐB,206256
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.8,46
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.7,142
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.6,7748
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.6,0963
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.6,9327
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.5,9142
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.4,77454
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.4,32732
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.4,80029
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.4,34243
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.4,93936
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.4,56145
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.4,44310
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.3,81120
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.3,18260
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.2,24779
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,G.1,08768
Miền nam,Thứ 4,14-10-2020,Sóc Trăng,ĐB,058054
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.8,23
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.7,054
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.6,1356
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.6,4421
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.6,9819
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.5,6297
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.4,54295
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.4,12238
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.4,98790
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.4,31609
Miền trung,Thứ 4,14-10-2020,Đà Nẵng,G.4,33510
