Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.8,40
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.7,970
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.6,6241
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.6,6680
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.6,2794
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.5,6496
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.4,49112
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.4,23001
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.4,12683
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.4,24946
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.4,43938
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.4,69793
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.4,66847
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.3,54294
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.3,49902
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.2,75433
Miền nam,Thứ 2,28-09-2020,Cà Mau,G.1,13335
Miền nam,Thứ 2,28-09-2020,Cà Mau,ĐB,839431
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.8,43
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.7,547
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.6,6660
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.6,1210
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.6,2842
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.5,6014
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.4,10848
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.4,23835
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.4,74370
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.4,53136
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.4,82398
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.4,74896
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.4,07772
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.3,04148
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.3,07079
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.2,32636
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,G.1,71297
Miền nam,Thứ 2,28-09-2020,Đồng Tháp,ĐB,827364
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.8,75
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.7,705
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.6,1179
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.6,3686
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.6,8595
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.5,6077
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.4,42962
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.4,62871
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.4,31558
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.4,41033
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.4,76399
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.4,40056
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.4,46066
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.3,52365
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.3,96098
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.2,73512
Miền nam,Thứ 2,28-09-2020,TP.HCM,G.1,74729
Miền nam,Thứ 2,28-09-2020,TP.HCM,ĐB,552532
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.8,03
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.7,058
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.6,5408
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.6,0954
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.6,9786
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.5,5518
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.4,84727
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.4,56459
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.4,15088
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.4,31844
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.4,43897
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.4,78642
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.4,19526
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.3,82783
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.3,69509
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.2,31833
Miền trung,Thứ 2,28-09-2020,Phú Yên,G.1,81975
Miền trung,Thứ 2,28-09-2020,Phú Yên,ĐB,433236
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.8,17
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.7,380
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.6,4353
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.6,2971
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.6,2900
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.5,6534
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.4,74220
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.4,74049
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.4,65810
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.4,53906
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.4,45549
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.4,53278
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.4,67371
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.3,40655
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.3,89852
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.2,41502
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,G.1,56660
Miền trung,Thứ 2,28-09-2020,Thừa Thiên Huế,ĐB,100360
Miền bắc,Thứ 2,28-09-2020,Hà Nội,ĐB,96331
Miền bắc,Thứ 2,28-09-2020,Hà Nội,G1,53485
Miền bắc,Thứ 2,28-09-2020,Hà Nội,G2,55959
Miền bắc,Thứ 2,28-09-2020,Hà Nội,G2,13496
