Miền,Thứ,Ngày,Tỉnh,Tên giải,Mã giải
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.8,08
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.7,947
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.6,3689
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.6,7170
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.6,8085
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.5,8037
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.4,71809
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.4,93653
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.4,54978
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.4,56764
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.4,26575
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.4,49630
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.4,53621
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.3,47342
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.3,71200
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.2,77683
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,G.1,93481
Miền nam,Thứ 3,17-03-2020,Bạc Liêu,ĐB,164525
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.8,63
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.7,770
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.6,4584
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.6,0660
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.6,4460
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.5,5542
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.4,70982
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.4,06747
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.4,88050
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.4,47723
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.4,33060
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.4,43462
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.4,71603
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.3,21755
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.3,72545
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.2,73482
Miền nam,Thứ 3,17-03-2020,Bến Tre,G.1,46764
Miền nam,Thứ 3,17-03-2020,Bến Tre,ĐB,746342
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.8,32
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.7,699
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.6,2651
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.6,7612
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.6,1761
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.5,6855
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.4,40663
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.4,36172
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.4,77270
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.4,76059
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.4,88397
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.4,83428
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.4,01955
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.3,36973
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.3,96959
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.2,86795
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,G.1,57210
Miền nam,Thứ 3,17-03-2020,Vũng Tàu,ĐB,339256
Miền trung,Thứ 3,17-03-2020,Đắc Lắc,G.8,16
Miền trung,Thứ 3,17-03-2020,Đắc Lắc,G.7,960
Miền trung,Thứ 3,17-03-2020,Đắc Lắc,G.6,9561
